435 364 1136 0 2
520 367 932 2 2
559 394 946 4 2
533 417 957 6 2
544 410 957 8 2
596 423 943 10 2
625 409 918 12 2
671 410 881 14 2
703 413 867 16 2
737 405 834 18 2
783 408 790 20 2
818 400 741 22 2
866 427 701 24 2
883 398 656 26 2
928 396 623 28 2
947 376 592 30 2
962 360 562 32 2
971 358 535 34 2
987 366 496 36 2
996 366 489 38 2
998 369 484 40 2
989 366 462 42 2
994 341 391 44 2
1197 383 362 46 2
447 381 984 0 4
478 408 1007 2 4
528 430 1013 4 4
520 400 1016 6 4
556 408 1011 8 4
620 461 1008 10 4
670 470 982 12 4
710 487 962 14 4
730 455 926 16 4
813 533 897 18 4
848 527 851 20 4
891 529 811 22 4
927 519 761 24 4
960 514 730 26 4
993 524 702 28 4
1021 524 666 30 4
1051 501 631 32 4
1055 447 585 34 4
1041 397 528 36 4
1028 368 464 38 4
105 370 443 40 4
101 380 420 42 4
1018 390 397 44 4
979 374 375 46 4
492 465 1049 0 6
518 472 1072 2 6
521 450 1066 4 6
569 478 1074 6 6
608 498 1071 8 6
613 451 1028 10 6
677 497 1022 12 6
724 521 997 14 6
795 564 960 16 6
825 554 926 18 6
866 549 882 20 6
905 559 853 22 6
944 540 803 24 6
1013 538 754 26 6
1010 520 719 28 6
1046 522 684 30 6
1072 521 640 32 6
1095 521 598 34 6
1108 514 557 36 6
1120 499 524 38 6
1120 481 483 40 6
1109 471 448 42 6
1083 435 418 44 6
1039 422 414 46 6
514 504 1073 0 8
530 538 1112 2 8
555 550 1127 4 8
596 571 1122 6 8
627 583 1106 8 8
66 608 1103 10 8
704 609 1083 12 8
756 567 1016 14 8
808 594 984 16 8
83 603 966 18 8
887 609 926 20 8
935 580 857 22 8
968 592 823 24 8
1005 584 783 26 8
1038 564 733 28 8
1069 557 690 30 8
1093 546 646 32 8
1119 535 598 34 8
1144 548 565 36 8
1150 545 543 38 8
1152 527 508 40 8
1145 508 473 42 8
1122 486 450 44 8
1080 485 443 46 8
524 558 1098 0 10
558 585 1136 2 10
582 593 1149 4 10
601 604 1151 6 10
640 629 1140 8 10
673 644 1121 10 10
706 655 1105 12 10
