254 134 580 2 2
267 139 594 4 2
259 148 614 6 2
269 146 611 8 2
291 149 609 10 2
319 151 597 12 2
348 154 576 14 2
379 153 548 16 2
412 153 519 18 2
454 150 482 20 2
485 152 448 22 2
529 157 414 24 2
537 150 383 26 2
542 144 345 28 2
554 140 309 30 2
572 140 281 32 2
566 137 260 34 2
569 138 242 36 2
558 135 227 38 2
544 134 232 40 2
533 133 207 42 2
556 128 183 44 2
238 156 632 2 4
249 154 634 4 4
262 154 640 6 4
280 156 644 8 4
314 167 655 10 4
334 164 636 12 4
371 171 624 14 4
410 171 593 16 4
455 178 565 18 4
491 176 533 20 4
526 176 495 22 4
556 172 450 24 4
592 176 418 26 4
623 181 389 28 4
644 179 354 30 4
660 179 324 32 4
643 165 282 34 4
625 157 255 36 4
598 147 230 38 4
583 144 210 40 4
559 140 195 42 4
547 144 182 44 4
242 162 651 2 6
248 160 661 4 6
274 166 677 6 6
300 173 690 8 6
328 170 669 10 6
363 181 668 12 6
387 183 657 14 6
441 194 633 16 6
479 194 601 18 6
526 197 561 20 6
568 200 525 22 6
603 201 486 24 6
631 196 440 26 6
652 193 405 28 6
669 189 368 30 6
682 185 336 32 6
688 184 304 34 6
686 181 277 36 6
673 178 254 38 6
653 173 228 40 6
614 165 205 42 6
586 159 190 44 6
257 196 708 2 8
274 201 728 4 8
294 202 738 6 8
316 207 746 8 8
344 215 745 10 8
387 215 722 12 8
424 214 693 14 8
475 220 661 16 8
509 222 637 18 8
551 225 601 20 8
591 219 549 22 8
633 221 503 24 8
656 215 464 26 8
682 213 428 28 8
701 205 375 30 8
716 201 340 32 8
724 201 308 34 8
718 198 284 36 8
705 194 260 38 8
684 188 237 40 8
661 185 220 42 8
625 179 203 44 8
270 214 735 2 10
285 219 752 4 10
307 225 766 6 10
331 232 772 8 10
354 235 771 10 10
392 247 764 12 10
422 245 744 14 10
499 240 680 16 10
538 249 654 18 10
583 256 618 20 10
631 257 569 22 10
665 263 533 24 10
696 258 490 26 10
727 251 439 28 10
741 240 400 30 10
761 243 362 32 10
763 231 327 34 10
744 210 285 36 10
731 211 258 38 10
718 207 246 40 10
693 204 230 42 10
654 198 210 44 10
278 222 747 2 12
285 224 764 4 12
317 244 784 6 12
345 254 789 8 12
378 264 788 10 12
410 268 775 12 12
428 277 742 14 12
485 285 734 16 12
569 275 657 18 12
604 279 625 20 12
639 277 585 22 12
679 282 542 24 12
714 276 496 26 12
743 276 451 28 12
765 270 408 30 12
778 263 376 32 12
787 261 335 34 12
785 259 303 36 12
762 243 272 38 12
737 237 251 40 12
712 234 235 42 12
674 217 220 44 12
281 253 753 2 14
298 257 775 4 14
315 262 791 6 14
347 263 798 8 14
375 280 797 10 14
418 295 794 12 14
456 308 765 14 14
497 318 740 16 14
557 314 689 18 14
620 321 633 20 14
646 314 603 22 14
690 315 544 24 14
725 312 502 26 14
749 306 463 28 14
772 303 417 30 14
790 291 375 32 14
796 280 341 34 14
792 274 308 36 14
776 268 280 38 14
752 258 258 40 14
723 249 239 42 14
682 244 221 44 14
283 262 760 2 16
306 288 780 4 16
324 294 796 6 16
351 310 802 8 16
385 320 799 10 16
417 328 789 12 16
458 336 767 14 16
505 344 737 16 16
549 352 698 18 16
618 348 636 20 16
652 357 599 22 16
691 353 550 24 16
722 349 509 26 16
752 339 463 28 16
775 333 420 30 16
791 325 379 32 16
797 315 341 34 16
792 305 307 36 16
778 295 283 38 16
750 284 256 40 16
722 275 241 42 16
685 264 226 44 16
271 301 721 2 18
303 296 771 4 18
320 309 784 6 18
344 330 790 8 18
377 343 792 10 18
418 365 775 12 18
452 374 759 14 18
507 381 725 16 18
509 384 706 18 18
620 394 622 20 18
650 391 593 22 18
687 391 547 24 18
715 388 511 26 18
741 379 470 28 18
764 371 423 30 18
781 355 384 32 18
790 343 348 34 18
785 334 316 36 18
770 321 284 38 18
740 310 258 40 18
711 293 241 42 18
675 282 227 44 18
265 301 707 2 20
295 341 731 4 20
326 342 719 6 20
348 355 775 8 20
372 378 768 10 20
419 405 744 12 20
435 399 750 14 20
513 334 687 16 20
531 437 673 18 20
602 449 606 20 20
629 442 585 22 20
662 447 538 24 20
695 439 493 26 20
720 428 453 28 20
739 420 414 30 20
756 403 375 32 20
762 388 342 34 20
755 374 306 36 20
742 357 279 38 20
708 343 258 40 20
691 329 240 42 20
689 313 228 44 20
284 348 676 2 22
292 357 715 4 22
308 358 739 6 22
351 405 737 8 22
371 415 742 10 22
410 427 732 12 22
444 439 716 14 22
502 454 677 16 22
529 453 661 18 22
585 482 605 20 22
618 477 568 22 22
657 472 518 24 22
676 477 477 26 22
698 469 443 28 22
715 458 398 30 22
721 449 368 32 22
725 432 330 34 22
723 410 300 36 22
703 395 273 38 22
681 372 252 40 22
659 358 238 42 22
618 336 219 44 22
270 348 666 2 24
284 366 686 4 24
298 393 695 6 24
343 430 704 8 24
359 454 701 10 24
388 482 688 12 24
419 521 655 14 24
442 530 635 16 24
503 532 610 18 24
550 524 586 20 24
597 511 556 22 24
633 518 501 24 24
654 511 467 26 24
681 489 432 28 24
700 472 394 30 24
705 466 358 32 24
707 450 328 34 24
699 433 297 36 24
682 414 274 38 24
659 389 251 40 24
634 373 235 42 24
600 352 219 44 24
257 390 596 2 26
277 421 619 4 26
294 448 634 6 26
326 492 638 8 26
345 517 638 10 26
365 531 640 12 26
410 558 618 14 26
439 577 600 16 26
468 598 568 18 26
499 617 532 20 26
532 528 494 22 26
554 639 445 24 26
574 626 420 26 26
595 606 387 28 26
606 590 355 30 26
613 564 328 32 26
617 537 302 34 26
622 497 275 36 26
603 464 252 38 26
581 443 236 40 26
562 416 220 42 26
527 389 204 44 26
249 405 560 2 28
271 440 585 4 28
283 466 594 6 28
303 516 593 8 28
335 532 608 10 28
357 569 597 12 28
386 610 570 14 28
414 637 543 16 28
446 651 521 18 28
478 651 434 20 28
509 665 468 22 28
534 663 433 24 28
552 655 408 26 28
573 632 380 28 28
575 618 345 30 28
585 594 325 32 28
586 563 298 34 28
583 530 272 36 28
577 493 251 38 28
551 467 231 40 28
535 434 217 42 28
511 404 202 44 28
249 419 534 2 30
264 464 544 4 30
274 484 557 6 30
288 541 557 8 30
312 566 555 10 30
349 610 548 12 30
369 646 530 14 30
398 667 511 16 30
419 692 488 18 30
447 708 462 20 30
479 709 437 22 30
499 711 404 24 30
516 699 383 26 30
522 688 354 28 30
541 657 334 30 30
559 621 316 32 30
559 589 285 34 30
542 560 259 36 30
535 521 242 38 30
515 495 225 40 30
497 456 210 42 30
485 427 201 44 30
235 481 446 2 32
248 536 450 4 32
258 568 453 6 32
265 595 453 8 32
279 643 448 10 32
305 692 448 12 32
321 718 441 14 32
343 746 438 16 32
380 775 413 18 32
400 783 400 20 32
416 792 376 22 32
423 772 355 24 32
444 772 334 26 32
452 749 308 28 32
451 737 295 30 32
452 707 275 32 32
451 675 259 34 32
451 643 245 36 32
436 598 222 38 32
428 554 208 40 32
415 513 199 42 32
413 494 197 44 32
236 479 449 2 34
242 509 453 4 34
258 561 458 6 34
270 599 445 8 34
276 623 460 10 34
302 691 445 12 34
318 719 445 14 34
343 744 441 16 34
380 770 418 18 34
399 779 409 20 34
422 787 386 22 34
435 786 359 24 34
446 772 334 26 34
450 753 312 28 34
456 734 296 30 34
459 705 280 32 34
456 671 258 34 34
453 642 244 36 34
435 598 223 38 34
430 554 211 40 34
416 513 197 42 34
407 498 195 44 34
223 495 392 2 36
241 536 421 4 36
246 562 428 6 36
265 607 440 8 36
275 658 431 10 36
290 710 417 12 36
303 754 396 14 36
323 779 393 16 36
334 804 378 18 36
349 827 355 20 36
368 835 340 22 36
396 823 329 24 36
408 808 310 26 36
428 770 296 28 36
432 744 278 30 36
429 724 265 32 36
425 688 248 34 36
421 655 234 36 36
416 610 218 38 36
402 566 204 40 36
397 541 198 42 36
393 505 192 44 36
214 513 354 2 38
221 545 363 4 38
226 590 359 6 38
238 644 358 8 38
252 702 359 10 38
265 739 358 12 38
278 773 354 14 38
296 808 347 16 38
310 833 337 18 38
319 849 320 20 38
336 858 308 22 38
350 855 296 24 38
361 843 288 26 38
367 821 277 28 38
403 766 267 30 38
405 733 253 32 38
406 695 239 34 38
407 658 227 36 38
385 607 205 38 38
381 568 197 40 38
369 549 193 42 38
347 521 181 44 38
211 529 335 2 40
216 557 344 4 40
225 599 346 6 40
234 650 345 8 40
240 700 338 10 40
249 744 327 12 40
263 780 327 14 40
277 809 323 16 40
295 834 322 18 40
309 854 309 20 40
316 363 294 22 40
323 864 282 24 40
328 854 269 26 40
331 837 258 28 40
330 805 240 30 40
